formula,Crystal System,band_gap_calculated (eV)
Cd(BiO2)2,Tetragonal,2.7639
SiBi2O5,Orthorhombic,2.7633
TlIO3,Trigonal,2.7633
LiGe2N3,Orthorhombic,2.763
Sr2InI5,Tetragonal,2.7625
Ta2PbO6,Orthorhombic,2.7625
TiAs2O7,Monoclinic,2.7625
CaTi2O5,Orthorhombic,2.7621
DySCl,Monoclinic,2.7618
KTaN2,Orthorhombic,2.7614
Mn(NO3)2,Cubic,2.7614
Fe2SiO4,Monoclinic,2.7611
AlCdCl4,Triclinic,2.761
K2MgO2,Orthorhombic,2.7608
NdPaO4,Tetragonal,2.7599
Zr5Ti7O24,Monoclinic,2.7598
Ni4P2O9,Orthorhombic,2.7593
Ba3GeO5,Tetragonal,2.7592
V2Bi4O11,Monoclinic,2.7589
Sb7(O2F3)3,Orthorhombic,2.7587
SbOF,Orthorhombic,2.7582
SmPaO4,Tetragonal,2.7582
Gd(BO2)3,Monoclinic,2.758
SBr2O,Orthorhombic,2.7573
Ca3(PO4)2,Trigonal,2.7571
Li3VF5,Monoclinic,2.7567
SbXeF7,Monoclinic,2.7566
HgB4O7,Orthorhombic,2.7564
HfPbO3,Orthorhombic,2.7562
FePO4,Orthorhombic,2.7559
Ho3SbO7,Orthorhombic,2.7558
Li3InBr6,Trigonal,2.7553
LiVF4,Monoclinic,2.755
Mg(PO5)2,Monoclinic,2.7547
Th(InBr3)2,Monoclinic,2.7543
Sm2Zr2O7,Orthorhombic,2.7539
BaAlH5,Orthorhombic,2.7537
Zn2SiO4,Trigonal,2.7537
RbCdBr3,Orthorhombic,2.7536
K2Ti6O13,Monoclinic,2.7535
Rb3TaO8,Tetragonal,2.7533
K2LaI5,Orthorhombic,2.7532
ZnMoF5,Monoclinic,2.7525
GdAsO4,Tetragonal,2.7524
Al2(ZnS2)3,Trigonal,2.7522
FePO4,Monoclinic,2.7521
Tb3SbO7,Orthorhombic,2.752
Ge3Pb3O10,Trigonal,2.7519
Cs3SbO4,Orthorhombic,2.7517
Cs2SeCl6,Cubic,2.7509
LaInO3,Orthorhombic,2.7507
Y2Sn2O7,Cubic,2.7501
BaLaBr5,Monoclinic,2.7497
FePO4,Triclinic,2.7489
TlCdBr3,Orthorhombic,2.7489
YNO4,Orthorhombic,2.7487
HoVO4,Tetragonal,2.7484
Dy2Zr2O7,Cubic,2.7479
PrSBr,Orthorhombic,2.7479
TiTe3O8,Cubic,2.7479
Li3CuS2,Trigonal,2.7477
Cs3ZnH5,Tetragonal,2.7476
Be(GaO2)2,Monoclinic,2.7475
NaMnF3,Orthorhombic,2.7474
Ca(GaS2)2,Orthorhombic,2.7471
La2Ti2O7,Cubic,2.7466
Na7NbO6,Trigonal,2.7463
La2Th8O19,Orthorhombic,2.7461
HoNO4,Orthorhombic,2.7456
LaCO,Monoclinic,2.7456
Ba(BS2)2,Monoclinic,2.7453
LiVF3,Cubic,2.7453
Li3SbS3,Trigonal,2.7452
RbLiS,Tetragonal,2.745
RbTlF4,Orthorhombic,2.7449
Nd2Ti2O7,Cubic,2.7444
Mo3NO9,Hexagonal,2.744
MgTi2O5,Orthorhombic,2.7437
HfV2O7,Cubic,2.7436
Nd3SbO7,Orthorhombic,2.7436
TiFeO3,Trigonal,2.7436
Sr4Nb2O9,Orthorhombic,2.7426
Na2PtF6,Trigonal,2.7424
MnMoO4,Monoclinic,2.741
Li2FeF5,Monoclinic,2.74
Cs4HfO4,Monoclinic,2.7399
Ba2Ti9O20,Triclinic,2.7396
B2(CN2)3,Trigonal,2.7396
Ba4Ti11O26,Triclinic,2.7389
Li3GaN2,Cubic,2.7387
NbAlO4,Monoclinic,2.7385
S5(IO9)2,Monoclinic,2.738
H4N2O3,Orthorhombic,2.7379
FePO4,Orthorhombic,2.7373
Na4C2O5,Monoclinic,2.7373
Rb3H5Pt,Tetragonal,2.7373
LaAl33O51,Monoclinic,2.737
Cs4ZrO4,Monoclinic,2.7365
CsPbCl3,Tetragonal,2.7365
KBiF6,Tetragonal,2.7363
TiBi2O5,Orthorhombic,2.736
Mg(GaO2)2,Monoclinic,2.7355
Sm2Sn2O7,Cubic,2.7353
InBiO3,Orthorhombic,2.7352
Cs2AgBr3,Orthorhombic,2.7333
Ta2FeO6,Tetragonal,2.7333
FePO4,Monoclinic,2.7331
In2WO6,Orthorhombic,2.733
K3AlSe3,Monoclinic,2.7325
KCO2,Orthorhombic,2.7324
InPO4,Orthorhombic,2.7323
S3N2O5,Monoclinic,2.7323
NaBiF6,Trigonal,2.7315
Pr3SbO7,Orthorhombic,2.7314
Sm2Ti2O7,Cubic,2.7306
C3IF2,Monoclinic,2.7303
Cd(BO2)2,Trigonal,2.7302
Sb2XeF12,Monoclinic,2.7297
Sm3NbO7,Orthorhombic,2.7292
NaAlSe2,Monoclinic,2.7291
Sr2MgH6,Trigonal,2.7286
CaPbI4,Monoclinic,2.7284
TlGaF6,Trigonal,2.7277
ReBi3O8,Cubic,2.7276
Ti3H2O7,Triclinic,2.7271
C4NCl2,Monoclinic,2.7265
Li3AgF4,Triclinic,2.7265
Al2CdS4,Tetragonal,2.7263
Dy2Ti2O7,Cubic,2.7263
TlHg5Cl11,Monoclinic,2.7263
Zn(SbO2)2,Tetragonal,2.7258
Tb2Ti2O7,Cubic,2.7256
La3NbO7,Orthorhombic,2.7255
Y6TeO12,Trigonal,2.7254
Na2BeO2,Monoclinic,2.725
Mn(IO3)2,Monoclinic,2.7249
BPBr6,Orthorhombic,2.7247
Ti4Tl2O9,Monoclinic,2.7245
BaLaI5,Monoclinic,2.7237
SrCrF4,Orthorhombic,2.7237
Tb3NbO7,Orthorhombic,2.7232
BNF4,Orthorhombic,2.7231
Gd3Sb5O12,Cubic,2.7225
Cs3CdH5,Tetragonal,2.7222
Tb2Sn2O7,Cubic,2.7218
HC2N3,Triclinic,2.7216
Tl8(CdN14)3,Triclinic,2.7212
Ho2Ti2O7,Cubic,2.7208
Y2Ti2O7,Cubic,2.7208
Y2Th5O13,Trigonal,2.7207
HoSI,Orthorhombic,2.7206
Rb4SiO4,Triclinic,2.7206
Li4Ti5O12,Monoclinic,2.7202
SbBrF8,Orthorhombic,2.7201
AlGaN2,Trigonal,2.72
Si7SnN10,Monoclinic,2.7199
Ca2SnO4,Orthorhombic,2.7198
K3H5Pd,Tetragonal,2.7196
Y2Ti2O7,Monoclinic,2.7196
B2Pb2O5,Triclinic,2.719
H18WC6,Orthorhombic,2.719
FeSiO3,Triclinic,2.7187
LuSBr,Orthorhombic,2.7179
Li2MnF6,Tetragonal,2.7177
K2La4O7,Trigonal,2.7176
PrPaO4,Tetragonal,2.7176
MgTi2O5,Orthorhombic,2.7175
Zn3(BO3)2,Monoclinic,2.7175
ErVO4,Tetragonal,2.7173
FeSO4,Orthorhombic,2.7173
Ba3(ClO)2,Monoclinic,2.7172
Na3CoF6,Monoclinic,2.7172
Bi2(MoO4)3,Monoclinic,2.717
LaAuO2,Hexagonal,2.7167
Lu2MgS4,Triclinic,2.7167
TiSn6F16,Monoclinic,2.7165
PbICl,Orthorhombic,2.7162
HfPbO3,Orthorhombic,2.7161
CoTe6O13,Trigonal,2.716
Li2MnF6,Trigonal,2.716
LiVF3,Orthorhombic,2.716
In2WO6,Orthorhombic,2.7154
Cs3MnBr5,Tetragonal,2.715
BaTeO3,Monoclinic,2.7149
Mg2SnO4,Orthorhombic,2.7149
K3BS3,Monoclinic,2.7148
BaCaI4,Orthorhombic,2.7146
H3NCl,Cubic,2.7143
K4GeS4,Cubic,2.7142
Cd2P2O7,Triclinic,2.7139
NaTaO3,Cubic,2.7139
Mg2V2O7,Triclinic,2.7138
Ca(SiO2)6,Triclinic,2.7136
Li2MnF6,Monoclinic,2.7132
Sn(SO2)2,Monoclinic,2.7132
GePbO3,Trigonal,2.7131
Li4GeS4,Orthorhombic,2.7129
CsW3Br7,Trigonal,2.7127
Rb2Cr2O7,Triclinic,2.7126
Dy2Sn2O7,Cubic,2.7123
MgAl2O4,Orthorhombic,2.7123
Sb5IO7,Monoclinic,2.7123
MgCr2O4,Orthorhombic,2.712
AgClO3,Trigonal,2.7117
Sn2Bi2O7,Cubic,2.7114
LiVO3,Monoclinic,2.7113
Li4TeO5,Triclinic,2.7111
Cs(CO)2,Monoclinic,2.711
LiB13C2,Orthorhombic,2.7108
Sr2SnO4,Orthorhombic,2.7108
Ta9PO25,Tetragonal,2.7108
Fe2SiO4,Cubic,2.7099
Zr3N2O3,Orthorhombic,2.7098
AlSn3F15,Monoclinic,2.7096
K2Cr2O7,Triclinic,2.7096
Rb2Cr2O7,Triclinic,2.7095
KFeF4,Orthorhombic,2.7092
Al2Fe3F15,Monoclinic,2.7091
SrMgH4,Orthorhombic,2.7087
SiBi2O5,Orthorhombic,2.7077
Rb4SiO4,Monoclinic,2.7076
Bi14SO24,Monoclinic,2.7067
MgTi2O5,Orthorhombic,2.7066
Na4AgCl5,Orthorhombic,2.7062
KBiF6,Cubic,2.7061
Ba3(BrO)2,Monoclinic,2.7059
LiBeH3,Orthorhombic,2.7052
La2MoO6,Trigonal,2.705
V2Zn3O8,Orthorhombic,2.7049
Tb3NbO7,Orthorhombic,2.7044
BaTi4O9,Orthorhombic,2.7042
Er(PO2)3,Monoclinic,2.7034
Pb5SO8,Monoclinic,2.7032
Ag(BCl)6,Cubic,2.7028
LaTaO4,Orthorhombic,2.7027
TiP2O7,Cubic,2.7023
Mg17(As3O16)2,Monoclinic,2.7022
Gd2TiO5,Orthorhombic,2.702
Er2(SeO4)3,Monoclinic,2.7019
Li6FeO4,Tetragonal,2.7019
Ho2Sn2O7,Cubic,2.7013
NaSbO3,Trigonal,2.7012
Na2SnO3,Monoclinic,2.7011
In2Si2O7,Monoclinic,2.7009
K3GaS3,Monoclinic,2.7008
KLaS2,Trigonal,2.7005
Ba3YI9,Monoclinic,2.7004
CsHg5Cl11,Monoclinic,2.7002
V2NiO6,Monoclinic,2.7002
Ca2H6Os,Cubic,2.7001
Cr(OF)2,Monoclinic,2.7
Ba2YI7,Monoclinic,2.6999
ScGaO3,Hexagonal,2.6997
FePO4,Orthorhombic,2.6995
Na2Ti7O15,Monoclinic,2.6994
FePO4,Trigonal,2.6991
Ba3(BrO)2,Orthorhombic,2.699
Sb5O7F,Orthorhombic,2.6989
Cs2Ge2S5,Monoclinic,2.6987
Er2Ti2O7,Cubic,2.6986
Sr3GeO5,Tetragonal,2.6986
Ca(H2N)2,Monoclinic,2.6985
Sn5(PO5)2,Triclinic,2.6985
Li8TiS6,Orthorhombic,2.698
Ba3Zr2O7,Tetragonal,2.6976
GdAsO4,Orthorhombic,2.6976
Ti4ZnO9,Tetragonal,2.6974
Na3CeF7,Monoclinic,2.6973
BH6N,Orthorhombic,2.6972
K2WO8,Trigonal,2.6972
BeNF3,Monoclinic,2.6969
ThBeO3,Cubic,2.6968
Zn3(BO3)2,Monoclinic,2.6968
Li15H9N8,Monoclinic,2.6967
TaAsO4,Monoclinic,2.6967
CaGe2O5,Orthorhombic,2.6966
ReHgO4,Monoclinic,2.6963
Tm2S2O,Monoclinic,2.6958
K3SbS3,Cubic,2.6955
SNCl,Monoclinic,2.6955
Li2GeN2,Monoclinic,2.6951
Rb(CO)2,Monoclinic,2.6948
Cs2Zn3S4,Orthorhombic,2.6945
Ca(SbO3)2,Trigonal,2.6943
Pb(IO3)2,Orthorhombic,2.6939
Co3(PO4)2,Triclinic,2.6933
Cs2PtF6,Trigonal,2.6933
Hg(IO3)2,Monoclinic,2.6932
Gd(BO2)3,Orthorhombic,2.693
LaAsO3,Monoclinic,2.693
PrSCl,Orthorhombic,2.6929
LiClO2,Tetragonal,2.6926
Nb4Pb3O13,Trigonal,2.6922
Er2MgS4,Triclinic,2.6921
ReBi3O8,Cubic,2.6921
Ba6ZrO8,Cubic,2.6918
Na4Bi2O5,Monoclinic,2.6918
GdTa7O19,Hexagonal,2.6916
Tl10Hg3Cl16,Tetragonal,2.6916
MgAl6O10,Monoclinic,2.6915
Bi10(MoO8)3,Monoclinic,2.6912
ZnMoF5,Monoclinic,2.6912
Li4H6Os,Trigonal,2.691
YVF5,Orthorhombic,2.691
RbFeF4,Tetragonal,2.6906
Ti3H2O7,Monoclinic,2.6905
CaPbI4,Monoclinic,2.6903
Ba3GeO5,Trigonal,2.69
B2(CN2)3,Triclinic,2.69
ScBiO3,Monoclinic,2.6897
ThV4O12,Tetragonal,2.6896
BaLaI5,Monoclinic,2.6893
KMnF3,Monoclinic,2.6892
AgW3Br7,Monoclinic,2.6891
CaAlH5,Monoclinic,2.6885
Sr(GaS2)2,Orthorhombic,2.6885
Se2NCl5,Monoclinic,2.6877
LiV2F7,Orthorhombic,2.6872
Cs2CN2,Orthorhombic,2.6868
Cs2HgBr4,Orthorhombic,2.6866
YAuO2,Hexagonal,2.6862
Sn4SF6,Trigonal,2.6861
ThIN,Tetragonal,2.6859
Ho2TeO6,Tetragonal,2.6858
LiBeN,Monoclinic,2.6858
RbLaS2,Trigonal,2.6857
Zn2SiO4,Tetragonal,2.6857
Ca(BO5)2,Monoclinic,2.6853
BaWO4,Monoclinic,2.6852
ScVO4,Tetragonal,2.6851
Ti3(WO6)2,Monoclinic,2.6851
Li3SbS4,Cubic,2.6846
Sr2Nb2O7,Orthorhombic,2.6844
SbOF3,Monoclinic,2.6842
As2P2S7,Monoclinic,2.6841
B2TeO6,Monoclinic,2.6841
Li4TaN3,Orthorhombic,2.684
Co(CO)4,Monoclinic,2.6839
K3BiI6,Cubic,2.6837
LaAuO2,Trigonal,2.6833
Zr3N2O3,Monoclinic,2.6833
Ca3(BN2)2,Orthorhombic,2.6831
BaLa2O4,Orthorhombic,2.683
Sm2TeO6,Tetragonal,2.6828
Er2Sn2O7,Cubic,2.6825
Sr2SnO4,Orthorhombic,2.682
RbAgC2,Tetragonal,2.6814
Sb3ClO4,Monoclinic,2.6812
TmCrO3,Orthorhombic,2.6809
KSbO3,Trigonal,2.6808
LaMgI5,Monoclinic,2.6807
Ba3(YI6)2,Monoclinic,2.6805
NaTa3O8,Orthorhombic,2.68
FeB4O7,Orthorhombic,2.6798
AgClO4,Orthorhombic,2.6793
Gd2Zr2O7,Triclinic,2.6791
Sm3SbO7,Orthorhombic,2.6788
Ge7H18O23,Triclinic,2.6786
Cr2(MoO4)3,Monoclinic,2.6785
ScBiO3,Monoclinic,2.6784
H6N4O9,Monoclinic,2.6783
Ba3(GaS3)2,Monoclinic,2.6782
CaWO4,Orthorhombic,2.6781
Li6W2O9,Monoclinic,2.678
LaMgI5,Monoclinic,2.6778
K2SnCl6,Monoclinic,2.6777
KMnF3,Tetragonal,2.6774
Sr10P6O25,Trigonal,2.6772
Tm2TeO6,Tetragonal,2.6772
NaSb5O8,Triclinic,2.6771
Dy2TeO6,Tetragonal,2.677
Rb3MnBr5,Tetragonal,2.677
Zn2SiO4,Orthorhombic,2.677
SiSnO3,Monoclinic,2.6768
V2SnO7,Cubic,2.6767
LiVF4,Triclinic,2.6766
BiOF,Monoclinic,2.6762
C4SBr4,Orthorhombic,2.6761
Al2CdO4,Cubic,2.676
Y2WO6,Orthorhombic,2.6755
TePbO3,Tetragonal,2.6752
HoTa3O9,Orthorhombic,2.6751
GaClO,Orthorhombic,2.675
Li8TeO6,Trigonal,2.6749
Hg(CO2)2,Monoclinic,2.6747
Ti2Bi2O7,Cubic,2.6747
InSn2Cl5,Monoclinic,2.6738
Nd2Sn2O7,Cubic,2.6738
Sm3SbO7,Orthorhombic,2.6738
Y3Ge6N11,Tetragonal,2.6735
Cs3InBr6,Cubic,2.6733
La2Ti3O9,Orthorhombic,2.6733
Mn(IO3)2,Orthorhombic,2.673
Sr4SO3,Cubic,2.6729
MoH4O5,Monoclinic,2.6728
Sb2Te2O9,Monoclinic,2.6727
ZrPbO3,Orthorhombic,2.6727
LiMnF3,Orthorhombic,2.6723
Ta2Mn4O9,Monoclinic,2.6721
FePO4,Monoclinic,2.6719
NbXeF11,Orthorhombic,2.6716
TlHgCl3,Orthorhombic,2.671
Ca3B3N5,Triclinic,2.6709
CrP4O11,Triclinic,2.6709
Sn2OF2,Monoclinic,2.6708
Ba2ZnO3,Monoclinic,2.6704
Fe2(WO4)3,Monoclinic,2.6699
Li2VF4,Monoclinic,2.6691
Bi6Mo2O15,Monoclinic,2.6683
TiP2O7,Monoclinic,2.6682
Na2Si2Se5,Orthorhombic,2.6679
Li4Bi2O5,Triclinic,2.6678
Bi7(O2F3)3,Orthorhombic,2.6677
LiV2F7,Monoclinic,2.6677
Sm4ZrO8,Orthorhombic,2.6672
Sn2Bi2O7,Trigonal,2.667
Rb2AgBr3,Orthorhombic,2.6666
Mo2P4O15,Monoclinic,2.6659
Tm2MgS4,Triclinic,2.6655
Fe2(MoO4)3,Orthorhombic,2.6649
Li2VF4,Trigonal,2.6649
Nd2MoO6,Tetragonal,2.6647
La2Sn2O7,Cubic,2.6645
RbW3Br7,Monoclinic,2.6645
Tb(BiO2)3,Cubic,2.6644
BaYI5,Monoclinic,2.6642
AlGaN2,Tetragonal,2.6642
Dy5Bi11O24,Triclinic,2.6642
LaNO4,Orthorhombic,2.6642
Sc3TaO7,Orthorhombic,2.6639
Mg3ReH7,Hexagonal,2.6637
Cu(CO3)2,Monoclinic,2.6634
Al2CO,Orthorhombic,2.6628
Ba2La2O5,Orthorhombic,2.6628
Mg4Se3S,Trigonal,2.6628
Mg(GaO2)2,Orthorhombic,2.6624
CaGeN2,Tetragonal,2.6622
Si(PbO2)2,Monoclinic,2.6621
Tl3PbI5,Orthorhombic,2.6616
CaGeO3,Tetragonal,2.6614
Na2Nb4O11,Monoclinic,2.6613
V2NiO6,Orthorhombic,2.6613
CrP4O11,Monoclinic,2.6608
BaNb4O11,Hexagonal,2.6601
Zr3N2O3,Orthorhombic,2.6601
Li17Cl5O6,Monoclinic,2.6598
Pr3NbO7,Orthorhombic,2.6597
Mo(NO2)2,Monoclinic,2.6595
C2S3N2,Orthorhombic,2.6589
Ta2Fe4O9,Trigonal,2.6582
Ba3GeO5,Trigonal,2.6581
K4Nb6O17,Orthorhombic,2.6581
Rb2PtF6,Trigonal,2.6581
Ba(TaN2)2,Cubic,2.658
MnAl2O4,Cubic,2.6578
Tm2Sn2O7,Cubic,2.6576
BeZnO2,Tetragonal,2.6575
Mg3(AlN2)2,Monoclinic,2.6573
TlInF6,Trigonal,2.6572
Gd6Mo10O39,Monoclinic,2.6567
Li4FeO3,Monoclinic,2.6567
KMnF3,Cubic,2.6564
ThTa2O7,Monoclinic,2.6564
Gd3TaO7,Orthorhombic,2.6563
Zn2SiO4,Orthorhombic,2.6559
InBO3,Trigonal,2.6556
BaLaI5,Monoclinic,2.6548
LiVF3,Trigonal,2.6547
Ga8(Pb3O7)3,Cubic,2.6544
Cs3SbS3,Cubic,2.654
NdInO3,Orthorhombic,2.6533
Sr2SnO4,Tetragonal,2.6531
VBO4,Triclinic,2.653
ZrTi2O6,Triclinic,2.6528
Mg2Ti3O8,Hexagonal,2.6527
Te3SeO8,Triclinic,2.6525
Bi4Br2O5,Monoclinic,2.6517
SbOF3,Triclinic,2.6517
Rb3AlO3,Monoclinic,2.6514
CrH5O4,Monoclinic,2.6506
Y2TeO6,Tetragonal,2.6504
MnSiO3,Tetragonal,2.6502
Tb2Zr2O7,Tetragonal,2.6497
Re2H4O9,Monoclinic,2.6495
Hg(ClO3)2,Monoclinic,2.6494
Nb2PbO6,Trigonal,2.6492
Li2FeF4,Monoclinic,2.6491
TaTeCl9,Triclinic,2.6483
HS8N,Orthorhombic,2.6482
CoSnF6,Trigonal,2.6481
KHg5Cl11,Monoclinic,2.6479
Er2S2O,Monoclinic,2.6476
RbTaN2,Orthorhombic,2.6476
Li2ThN2,Trigonal,2.6474
CsGaS3,Monoclinic,2.6472
KB6F6,Monoclinic,2.6471
YCuO2,Hexagonal,2.647
Al2(SeO4)3,Orthorhombic,2.6467
Sb4Cl2O5,Monoclinic,2.6466
BiOF,Tetragonal,2.6464
VOF3,Monoclinic,2.6463
Nd3NbO7,Orthorhombic,2.646
P4N3Cl11,Trigonal,2.6459
MgCr2O4,Orthorhombic,2.6456
LiB13C2,Orthorhombic,2.6452
Ga4B2O9,Monoclinic,2.6451
LaMg2H7,Tetragonal,2.645
Os(CO)4,Triclinic,2.645
MgCl2O,Monoclinic,2.6436
LaP3O7,Triclinic,2.6432
Ho2MgS4,Triclinic,2.6431
NdAl11O18,Triclinic,2.6431
CaPtF6,Trigonal,2.643
NdTa3O9,Monoclinic,2.6428
PaTlO3,Cubic,2.6427
Ba3(ClO)2,Orthorhombic,2.6425
Si2Pb3O7,Trigonal,2.6422
Mg3(AsO4)2,Orthorhombic,2.6417
HoBO3,Cubic,2.6416
Li5InO4,Orthorhombic,2.6413
LuVO4,Monoclinic,2.6411
Cs3As2Cl9,Trigonal,2.6409
Tl3PO4,Hexagonal,2.6409
V2CdO6,Monoclinic,2.6409
Sr2LaI7,Monoclinic,2.6407
YCuO2,Trigonal,2.6406
Li2MnF6,Monoclinic,2.6404
BaTi6O13,Triclinic,2.6401
Li3CuS2,Cubic,2.6398
Rb2TeCl6,Cubic,2.6398
ThBrN,Tetragonal,2.6396
Ca3Ga4O9,Orthorhombic,2.6393
TiBi2O5,Orthorhombic,2.6392
BaMnF5,Orthorhombic,2.639
CoSO4,Orthorhombic,2.6388
Li2Mn7F16,Trigonal,2.6388
Ta3Bi7O18,Triclinic,2.6388
RbBiF6,Trigonal,2.6387
ZrNO6,Monoclinic,2.6386
NdSBr,Monoclinic,2.6382
Na5NbO5,Monoclinic,2.6375
CsW3Br7,Trigonal,2.6371
Sr3TeO6,Cubic,2.6371
Al2BiS4,Tetragonal,2.6364
Ca(SiO2)6,Triclinic,2.6361
V3As2O9,Tetragonal,2.6361
MgGeN2,Orthorhombic,2.6358
Pr2Sn2O7,Cubic,2.6358
Ba4Ga2S7,Monoclinic,2.6355
Cs3As2Cl9,Trigonal,2.6355
NbAsO4,Orthorhombic,2.6353
Mn(CO)5,Monoclinic,2.6351
BaSbF7,Monoclinic,2.6346
Na2PS3,Monoclinic,2.6345
Cs2NiO2,Tetragonal,2.6343
RbHg5Cl11,Monoclinic,2.6342
Mg(SbO2)2,Monoclinic,2.6338
PrInO3,Orthorhombic,2.6336
ScPaO4,Tetragonal,2.6332
BaLaI5,Monoclinic,2.6328
Tb10Ti6O27,Monoclinic,2.6327
Bi14MoO24,Triclinic,2.6318
ScClO,Tetragonal,2.6315
Cs2Bi4O7,Monoclinic,2.6314
KBiF6,Tetragonal,2.631
GdCrO3,Orthorhombic,2.6309
CaPbI4,Orthorhombic,2.6306
MnTlF3,Cubic,2.6304
Ti(WO4)2,Triclinic,2.6298
Li7H5N4,Orthorhombic,2.6296
Y7(O2F3)3,Orthorhombic,2.6295
Al2ZnS4,Orthorhombic,2.6294
ZrPbO3,Monoclinic,2.6291
Hg3(BO3)2,Trigonal,2.629
Al2FeO4,Orthorhombic,2.6289
Fe4OF6,Triclinic,2.6285
LaBiO3,Trigonal,2.6285
C5N4O3,Monoclinic,2.6282
Ca(GaS2)2,Orthorhombic,2.6276
W(NF2)3,Cubic,2.6271
NdTa3O9,Monoclinic,2.6265
Ba5(GaS4)2,Orthorhombic,2.626
Tm2Ti2O7,Cubic,2.6253
BaCr2O7,Monoclinic,2.6252
Ba5Y3I19,Triclinic,2.6251
CaGe7N10,Monoclinic,2.6247
VBO4,Tetragonal,2.6245
CaCr2O7,Monoclinic,2.6242
Na5AlO4,Orthorhombic,2.6242
S2I2O11,Monoclinic,2.6242
SrGe7N10,Monoclinic,2.6242
LiVF3,Orthorhombic,2.6241
LiFeF3,Triclinic,2.624
Tl3FeF6,Cubic,2.6238
Cs3NO4,Orthorhombic,2.6237
K3GaO3,Monoclinic,2.6237
LuVO4,Tetragonal,2.6237
Ba2LaI7,Monoclinic,2.6235
BaTi5O11,Monoclinic,2.6235
Be(GaO2)2,Monoclinic,2.6235
Rb2Ti6O13,Monoclinic,2.6235
Hg3As2F12,Monoclinic,2.6234
DyInO3,Orthorhombic,2.623
CaV3O7,Orthorhombic,2.6227
CdCO3,Trigonal,2.6226
Tm2Mg2O5,Tetragonal,2.6224
ZrTiO4,Orthorhombic,2.6223
NbHO3,Triclinic,2.6221
Sc3NbO7,Monoclinic,2.622
Sn(CO2)2,Monoclinic,2.6214
CsGd2Cl7,Orthorhombic,2.6213
K2Ge8O17,Orthorhombic,2.6213
Fe4OF6,Tetragonal,2.6211
RbGd2Cl7,Orthorhombic,2.6207
Ge7PbN10,Monoclinic,2.6204
Li2VF4,Monoclinic,2.6201
Cr2NiO4,Monoclinic,2.6197
Cs3TmO3,Monoclinic,2.6196
Ba(H2O3)2,Monoclinic,2.6195
Ti3H2O7,Monoclinic,2.6194
Ho2Zr2O7,Cubic,2.6187
Li5FeO4,Triclinic,2.6187
Dy2MgS4,Triclinic,2.6184
LaMgI5,Monoclinic,2.6183
Lu2Sn2O7,Cubic,2.6183
Na2Cr2O7,Triclinic,2.6181
Gd3SbO7,Orthorhombic,2.6172
Gd3SbO7,Triclinic,2.6172
NaTaO3,Orthorhombic,2.6172
KW3Br7,Orthorhombic,2.6171
PbBrF,Tetragonal,2.617
Ge2N2O,Orthorhombic,2.6165
Ba3(BrO)2,Orthorhombic,2.6162
Bi5NO10,Monoclinic,2.6161
CsMgH3,Trigonal,2.6161
K4Bi2O5,Triclinic,2.6155
ZrCrF6,Tetragonal,2.6153
Cs2MnBr4,Orthorhombic,2.6151
CoSiO3,Orthorhombic,2.6147
BaNb2O6,Monoclinic,2.6146
Y2Zr24O51,Orthorhombic,2.6145
AlPS4,Orthorhombic,2.6141
LuSF,Trigonal,2.6141
S2I2O11,Orthorhombic,2.6141
LiGa5O8,Orthorhombic,2.6138
Bi5O7F,Monoclinic,2.6127
Sm2Th3O9,Tetragonal,2.6126
Mg3TcH7,Hexagonal,2.6125
Na3GaS3,Monoclinic,2.6125
Nb3Sb3O13,Monoclinic,2.612
CsAgC2,Tetragonal,2.6118
Li6MoN4,Tetragonal,2.6113
Li3VF5,Orthorhombic,2.6106
Na6Mo11O36,Monoclinic,2.6103
NbAlO4,Monoclinic,2.6097
Ca(BiO2)2,Monoclinic,2.6093
SrZnF2,Cubic,2.609
Lu2MgS4,Orthorhombic,2.6087
La(AlBr4)3,Trigonal,2.6085
Li4VF7,Monoclinic,2.6085
Na2GdCl5,Orthorhombic,2.6084
Tl4V2O7,Trigonal,2.6082
Zr7(NO2)4,Triclinic,2.6082
Cs3BO3,Orthorhombic,2.6073
Lu2MgS4,Tetragonal,2.6067
PbClF,Monoclinic,2.6066
Rb2MgO2,Orthorhombic,2.6062
Sm3NbO7,Orthorhombic,2.6062
Cr2CoO4,Cubic,2.606
Li3H6Rh,Orthorhombic,2.6058
MnSiO3,Triclinic,2.6058
Rb3H5Pd,Tetragonal,2.6057
Na2NiO2,Tetragonal,2.6055
Rb2SeCl6,Cubic,2.6051
KGaI4,Monoclinic,2.605
H2W2O7,Triclinic,2.6049
HgSeO3,Monoclinic,2.6045
Li3CuO2,Monoclinic,2.6043
CaTi4O9,Tetragonal,2.6041
S2N2Cl,Monoclinic,2.604
LaMgI5,Monoclinic,2.6033
Nb2PbO6,Trigonal,2.603
Bi14Mo5O36,Monoclinic,2.6027
HgS2O7,Monoclinic,2.6024
RbInI4,Trigonal,2.6023
ThV2O7,Orthorhombic,2.6021
Co(PO3)2,Monoclinic,2.6019
Ca2PN3,Orthorhombic,2.6018
K2H4Pt,Tetragonal,2.6017
Mg(SbO2)2,Monoclinic,2.6015
Na3MoF6,Cubic,2.6015
Co(IO3)2,Monoclinic,2.6014
Na3H7Os,Tetragonal,2.6014
TlPbCl3,Orthorhombic,2.6014
Ba5Nb4O15,Trigonal,2.5999
