formula,Crystal System,band_gap_calculated (eV)
CsHfMg30O31,Orthorhombic,0.4505
Ba2NaCu3S5,Monoclinic,0.4504
Li10CoNi9O20,Triclinic,0.4502
LiP4(Br3O)4,Triclinic,0.4502
MgMn6O7F5,Triclinic,0.4502
K2Li2NiO4,Monoclinic,0.4501
Li9Mn2Co5O16,Triclinic,0.4501
V3Zn(P2O7)2,Monoclinic,0.4501
K2LiAuF6,Cubic,0.4499
Ca2TaAgO6,Monoclinic,0.4497
Li2Mn3(PO4)3,Monoclinic,0.4497
Zn2GaCuSe4,Tetragonal,0.4497
Na5P3(H3O4)4,Triclinic,0.4496
Li9Mn2Co5O16,Monoclinic,0.4495
MnCu2SiSe4,Orthorhombic,0.4495
Na3H2OsO6,Monoclinic,0.4493
Re2C3I4O3,Monoclinic,0.4492
CuHgSBr,Orthorhombic,0.4492
MgMn4Zn2O8,Triclinic,0.4492
Na2CuBiF6,Cubic,0.4491
Li2V3(PO4)3,Monoclinic,0.449
LiMnSiO4,Triclinic,0.4486
K2TlAgF6,Cubic,0.4485
Li9Mn2Co5O16,Triclinic,0.4485
CuH3(NO2)3,Monoclinic,0.4485
Li9Mn2Co5O16,Triclinic,0.4484
LiMn2(BO3)2,Triclinic,0.4484
Li4Cr3NiO8,Monoclinic,0.4484
Mg3Cr6(FeO6)4,Triclinic,0.4484
TiH9(SO6)2,Orthorhombic,0.4484
Cs2AgAuCl6,Tetragonal,0.448
TiNi(OF)6,Trigonal,0.4477
MgV2Cr2O8,Monoclinic,0.4477
MgTi2Cd2O6,Trigonal,0.4477
AlCuAsO5,Monoclinic,0.4476
Sb2C6(Br3N)3,Monoclinic,0.4475
Li9Mn2Co5O16,Triclinic,0.4475
MgW2(SCl4)2,Triclinic,0.4474
MgMn6O7F5,Triclinic,0.4472
KMn5(SeO3)6,Monoclinic,0.4471
Li9Mn2Co5O16,Triclinic,0.447
B10Pb4Cl2O19,Orthorhombic,0.4469
Li4MnCo3O8,Triclinic,0.4469
Ca4Mn3CrO10,Triclinic,0.4469
NaHfMg6O7,Tetragonal,0.4469
Sr4MgMn4O10,Triclinic,0.4469
KIBr2O,Orthorhombic,0.4468
MgMn6O7F5,Triclinic,0.4468
Li4Co3NiO8,Triclinic,0.4467
Ba3Bi2RuO9,Triclinic,0.4466
PH4IN4,Tetragonal,0.4465
Na5Sc(C2O7)2,Tetragonal,0.4464
Mn3Co2(PO5)4,Monoclinic,0.4464
Mo3W(SeS)4,Trigonal,0.4461
LiBi(PdO2)2,Tetragonal,0.446
Li9Mn2Co5O16,Monoclinic,0.446
MnP2H4O5,Monoclinic,0.446
Li3Mn3TeO8,Monoclinic,0.4458
Co3Cu3(TeO6)2,Cubic,0.4457
Cs2WSO4,Trigonal,0.4457
Li11V6O5F19,Triclinic,0.4457
LiMg14MnO16,Tetragonal,0.4456
Mg30TiCoO32,Tetragonal,0.4456
BaFeO2F,Tetragonal,0.4455
RhC8N4Cl7,Orthorhombic,0.4454
KHfCuF7,Orthorhombic,0.4453
Li3V3P8O29,Triclinic,0.4453
Li4Ni3BiO8,Monoclinic,0.4452
Li7Mn4CoO12,Triclinic,0.445
VSb3(PO4)4,Monoclinic,0.4448
Li3Mn3CrO8,Monoclinic,0.4447
Li9Mn2Co5O16,Triclinic,0.4447
Li5Mn6(BO3)6,Triclinic,0.4445
Li9Mn2Co5O16,Triclinic,0.4444
Ba2ZnTeO6,Cubic,0.4444
Ba4Sr(SnO3)5,Tetragonal,0.4443
LiZn(CoO2)4,Triclinic,0.4443
Ba3Sr3(BiN)2,Hexagonal,0.4443
Ag2HgGeS4,Monoclinic,0.4441
CaV8(OF)8,Triclinic,0.4441
K2Ni(CO5)2,Monoclinic,0.444
Na2Fe(SO5)2,Orthorhombic,0.4439
CaVBiO6,Monoclinic,0.4436
Li7Mn8(BO3)8,Triclinic,0.4436
LaMnCrO6,Triclinic,0.4433
Dy3GaFeS7,Hexagonal,0.443
Eu2NiWO6,Cubic,0.443
MgCo6O7F5,Triclinic,0.4428
Na4Mg(NiO3)2,Triclinic,0.4428
Li4NbCo3O8,Triclinic,0.4425
LiCu5(PO4)2,Triclinic,0.4425
CaAl2(SiO4)3,Monoclinic,0.4423
Ca3MnCoO6,Trigonal,0.4421
Sb2N3Cl7O,Orthorhombic,0.4418
Li9Mn2Co5O16,Monoclinic,0.4416
RbYMg14O16,Tetragonal,0.4416
MgCu3AsS4,Tetragonal,0.4415
CaLa3(CoO4)2,Monoclinic,0.4409
HfMg14WO16,Tetragonal,0.4409
CoBr2(N3O)2,Monoclinic,0.4408
K4Mo6Se2O33,Triclinic,0.4408
BaPr3(NiO4)2,Orthorhombic,0.4406
MgMn5O7F,Trigonal,0.4406
Sr2Co(CO)2,Tetragonal,0.4406
Te6Mo3WSe2,Trigonal,0.4405
MgCrP2S7,Triclinic,0.4403
Li7Mn2(CoO4)3,Triclinic,0.4401
LiP4(Br3O)4,Triclinic,0.4401
CaCo3P3O13,Monoclinic,0.4401
Li4Mn3CoO8,Monoclinic,0.4399
Os3C9SO13,Monoclinic,0.4398
RbNaCd3O4,Monoclinic,0.4397
Te6Mo3WSe2,Trigonal,0.4396
K2Cd(C2O5)2,Orthorhombic,0.4393
KAl2P2O11,Monoclinic,0.4393
KLaPdO3,Monoclinic,0.4392
CaMn9CdO10,Triclinic,0.4391
NaCa3RuO6,Trigonal,0.439
Li4V3P8O29,Triclinic,0.4388
Mn11Fe(PO4)12,Monoclinic,0.4388
BaCe2EuO6,Tetragonal,0.4387
Cs2AgSbI6,Cubic,0.4387
Ba2PuPbO6,Cubic,0.438
Li7Mn4CoO12,Triclinic,0.4378
Na3Sr3GaAs4,Hexagonal,0.4377
TlCo(NCl)6,Triclinic,0.4377
CaV(GeO3)2,Monoclinic,0.4377
Li2FeCo3O8,Monoclinic,0.4375
Li4V3P8O29,Triclinic,0.4375
Li5V6O5F19,Triclinic,0.4375
Li3Co5OF11,Triclinic,0.4373
Mg14CoSiO16,Tetragonal,0.4373
AlTe(WO4)2,Monoclinic,0.4372
Li4Mn5(Fe2O9)2,Orthorhombic,0.4371
In2Ag2GeSe6,Monoclinic,0.437
K8Li9Mn4O16,Triclinic,0.4369
Na2MgMn4O8,Monoclinic,0.4368
ZnCu(MoO4)2,Triclinic,0.4366
GdH12(ClO2)3,Monoclinic,0.4366
Li2V3TeO8,Hexagonal,0.4366
Li4MnCo3O8,Triclinic,0.4364
LiCu2PO4,Tetragonal,0.4364
Li3Cu(TeO3)4,Triclinic,0.4363
Na3Li5Mn5O9,Triclinic,0.4363
Li5Mn2CoO8,Monoclinic,0.4362
K2Mg(CoO2)2,Monoclinic,0.436
CaGaGeH,Trigonal,0.4359
K2InBr5O,Orthorhombic,0.4358
Y14Mg(ReO14)2,Triclinic,0.4357
AlGa(CuSe2)2,Tetragonal,0.4356
Li3CuB3O7,Triclinic,0.4354
Li4Co7O3F13,Triclinic,0.4353
Mg6CrBiO8,Tetragonal,0.4353
AlCo3(SiO4)3,Cubic,0.4352
MgCo6O7F5,Triclinic,0.4351
GeC2(NF)6,Monoclinic,0.435
MgFe12(OF)12,Triclinic,0.435
CsMg30TiO32,Tetragonal,0.435
Zn2TeWO6,Monoclinic,0.435
Li4MnCo3O8,Monoclinic,0.4349
Na3VP2O9,Monoclinic,0.4349
Li7Mn4CoO12,Triclinic,0.4348
MgFe2(CoO2)4,Triclinic,0.4345
CsPr(SO6)2,Monoclinic,0.4344
LiV3OF11,Triclinic,0.4344
KPuCO5,Hexagonal,0.4343
Li17Cr6(Si2O7)6,Trigonal,0.4343
UPCl7O,Monoclinic,0.4341
LaNi4(BiO4)3,Triclinic,0.4341
Y2MnSbO7,Orthorhombic,0.4341
LiCu5(PO4)2,Monoclinic,0.434
MgNb2(GaO4)2,Monoclinic,0.434
Li5Mn2CoO8,Triclinic,0.4339
MgFe8(OF)8,Monoclinic,0.4337
Mg30NbNiO32,Tetragonal,0.4337
Rb2U(SeO6)2,Orthorhombic,0.4334
MgFe(SbO3)4,Triclinic,0.4334
NaFe7(PO4)6,Triclinic,0.4333
KLaV4O12,Orthorhombic,0.4331
Li5Mn17(SiO16)2,Triclinic,0.4331
RbNa8(GaAs2)3,Orthorhombic,0.4329
Rb2RhAuF6,Cubic,0.4327
Cs2TlHCl5,Orthorhombic,0.4326
Mg2Al3WS8,Trigonal,0.4324
Li7Mn4CoO12,Monoclinic,0.4323
LiMnP2O7,Triclinic,0.4323
Li3CuSbO5,Triclinic,0.4323
LiMn2(PO4)2,Monoclinic,0.4322
CaMn6O5F7,Triclinic,0.432
Li9Mn2Co5O16,Triclinic,0.4317
KNb3CuO9,Orthorhombic,0.4316
Ca2TaVO6,Monoclinic,0.4315
CrCu(WO4)2,Monoclinic,0.4313
Ca2VIrO6,Monoclinic,0.4312
LiMn3(BO3)3,Triclinic,0.4312
Cs2BiAuBr6,Cubic,0.4311
LiCu(PO3)3,Orthorhombic,0.4308
Mg2CoSbO6,Monoclinic,0.4307
MgCo4(O3F)2,Triclinic,0.4307
LiMn3(BO3)3,Triclinic,0.4306
CaMg14CrO16,Tetragonal,0.4305
LiEr6Ta2O14,Monoclinic,0.4304
SrLaMn2O6,Tetragonal,0.4303
LiDy2Nb2O8,Triclinic,0.4298
Rb2As2Se6O,Monoclinic,0.4297
Li4V3P8O29,Triclinic,0.4296
Tb2MnSbO7,Orthorhombic,0.4296
LiCrPO5,Monoclinic,0.4295
Li3Mn4(BO3)4,Triclinic,0.429
Li5Mn8(BO3)8,Triclinic,0.429
Mg2Sc3MoS8,Trigonal,0.4289
MgNb2(I3O)2,Monoclinic,0.4288
Na2MgMn4O8,Triclinic,0.4288
MgSi2WO6,Monoclinic,0.4286
K3MgVO4,Orthorhombic,0.4282
Li5Fe2Co3O10,Triclinic,0.4282
Li9Mn2Co5O16,Triclinic,0.4282
Li32Mn5Cr11O48,Monoclinic,0.4281
CaYMn2O6,Monoclinic,0.428
Li3Mn4(PO4)6,Triclinic,0.4279
Li3Mn4(BO3)4,Triclinic,0.4278
Li3Mn2CoO6,Triclinic,0.4278
Li3MnCoO5,Monoclinic,0.4277
Li7Mn4CoO12,Monoclinic,0.4275
Li9Mn2Co5O16,Triclinic,0.4274
Li9Mn2Co5O16,Triclinic,0.4274
Zn3Co2(Si2O7)2,Monoclinic,0.4273
BaPr2CuO5,Tetragonal,0.4272
MgZn(NiO2)4,Monoclinic,0.4271
MgV2(FeO2)4,Orthorhombic,0.427
LiCo2(CO3)3,Triclinic,0.4269
Mo4H2N2O13,Triclinic,0.4269
Y2CrFeO6,Monoclinic,0.4269
MgCu2P2O7,Monoclinic,0.4268
Mg30CoCuO32,Tetragonal,0.4266
Cr3Se2ClO8,Monoclinic,0.4265
Na2Cu(SeO5)2,Triclinic,0.4265
CuAs2PbO7,Monoclinic,0.4265
MgCr8(PO5)4,Monoclinic,0.4263
Sr18Ca3Cr14O56,Trigonal,0.4261
MgTl3VO4,Monoclinic,0.4261
Ta2NbTeI7,Monoclinic,0.4259
Li5Fe3(BO3)4,Monoclinic,0.4258
Sc3Al3C2O5,Hexagonal,0.4258
Li5Co4(SiO4)4,Monoclinic,0.4256
Li2Cr3BiO8,Triclinic,0.4255
Li6Mn3CoO10,Monoclinic,0.4249
BeAlSiO5,Monoclinic,0.4248
BaMgAgF7,Monoclinic,0.4246
LiNd2RuO6,Monoclinic,0.4246
ScNb(NiSn)2,Trigonal,0.4246
BaAlNi4O7,Hexagonal,0.4242
CeBi2SeO4,Tetragonal,0.4242
Mo3W(SeS3)2,Trigonal,0.4241
Ba3V2S4O3,Hexagonal,0.4239
LiMn2(BO3)2,Monoclinic,0.4239
Li5Nb2Ni3O10,Triclinic,0.4238
Li9Mn2Co5O16,Triclinic,0.4237
Mg30CdCuO32,Tetragonal,0.4237
Li2Cu(WO4)2,Triclinic,0.4237
Li5Mn2CoO8,Triclinic,0.4234
MgMn4ZnO8,Triclinic,0.4234
HfCrCuS4,Monoclinic,0.4232
NiC4Br3N,Monoclinic,0.4231
CuSb6(SO8)2,Triclinic,0.423
Li7Mn2(CoO4)3,Triclinic,0.4229
Zn2C4N16O,Monoclinic,0.4229
KAu(Br2O)2,Monoclinic,0.4228
CaBiAsO6,Monoclinic,0.4227
YC4NO9,Monoclinic,0.4226
B20Te2H9C4,Monoclinic,0.4224
Ba2InOsO6,Cubic,0.4224
Y4Ge(O4F)2,Triclinic,0.4224
Ba2YGaTe5,Orthorhombic,0.4222
HfMg6BiO8,Tetragonal,0.4222
Li5Mn6(BO3)6,Triclinic,0.4221
Ba3ZnN2O,Tetragonal,0.4216
Te3MoWSe,Trigonal,0.4213
KNa3W2O17,Hexagonal,0.4211
KMgMoO3,Tetragonal,0.421
Sr2CoMoO6,Tetragonal,0.4209
BS4(NF)4,Monoclinic,0.4207
Cu3P(SeS)2,Orthorhombic,0.4206
LiP4(Br3O)4,Monoclinic,0.4204
MgMn6(O2F)4,Triclinic,0.4204
LiV3O5F3,Monoclinic,0.4202
CaCo2(P2O7)2,Triclinic,0.42
HfTlCuSe3,Orthorhombic,0.42
UPCl5O2,Orthorhombic,0.4199
LiMn3(BO3)3,Triclinic,0.4198
V3Fe2CuO12,Triclinic,0.4197
K2Pr4Cl9O2,Monoclinic,0.4195
Nd2MnRhO6,Monoclinic,0.4194
Sr8MgMn6O20,Triclinic,0.4194
MgMn6O7F5,Triclinic,0.4191
MgV4ZnO10,Orthorhombic,0.419
Ba2ErGaTe5,Orthorhombic,0.4189
ZrCrAgS4,Orthorhombic,0.4189
TiMn5(PO4)6,Triclinic,0.4187
Cs2KCeF6,Cubic,0.4187
Ba2Li(NiO3)2,Monoclinic,0.4186
LiCo3(OF3)2,Monoclinic,0.4185
LiTiVO4,Orthorhombic,0.4183
Li3V5Cr2O12,Monoclinic,0.4178
Li5V3P8O29,Triclinic,0.4178
Mo2W(Se2S)2,Trigonal,0.4178
Mg2TaAgO6,Monoclinic,0.4176
Na2LiAuF6,Cubic,0.4175
FeH4N2F5,Orthorhombic,0.4173
GaCuSnSe4,Tetragonal,0.4173
Li5Cr2Co3O10,Triclinic,0.4173
Na2NbBiO6,Cubic,0.4173
Zn3Cu2(SiO4)3,Cubic,0.4172
VN(OF)2,Monoclinic,0.4172
Mg14AlCO16,Orthorhombic,0.4171
SrGaSiH,Trigonal,0.4169
KMg6CoO8,Tetragonal,0.4167
NiSn(ClO)6,Trigonal,0.4167
MgV8(OF)8,Triclinic,0.4167
Mg30NbNiO32,Tetragonal,0.4166
Na2Mg(FeS2)2,Monoclinic,0.4166
Ba2ZrC8O19,Triclinic,0.4165
Li8Fe3Co7O20,Monoclinic,0.4165
Li4Mn3CoO8,Monoclinic,0.4164
Li4Mn7O9F7,Monoclinic,0.4164
Na2InSiO5,Orthorhombic,0.4163
Li9Mn2Co5O16,Triclinic,0.4162
Ca8TiMn7O24,Monoclinic,0.4161
LiMn2(PO4)3,Triclinic,0.416
MgCr2(NiO4)2,Orthorhombic,0.416
K2U3(O5F4)2,Orthorhombic,0.4157
LiMn2(PO4)3,Monoclinic,0.4157
Li6Cr5CuO12,Monoclinic,0.4156
ZnP2PdO7,Orthorhombic,0.4156
Li5Mn8(BO3)8,Triclinic,0.4155
AgN2ClO4,Orthorhombic,0.4153
Li4V3P8O29,Triclinic,0.4153
ZrCrCuS4,Orthorhombic,0.4153
H14Se2N3O8,Triclinic,0.4152
CaMn3V4O12,Trigonal,0.4151
SrGaSnH,Trigonal,0.4151
SrMg6BiO8,Tetragonal,0.415
SiAg5ClO4,Monoclinic,0.4149
CuP3NO9,Monoclinic,0.4146
LiCo2(SO4)3,Monoclinic,0.4145
Li3V2(CO3)4,Monoclinic,0.4142
YMg6NbO8,Tetragonal,0.4141
Ba2Zn3(PO)2,Tetragonal,0.414
Be3Bi(RhO2)9,Trigonal,0.414
Ti3Cr(PO4)6,Trigonal,0.414
RbVPO6,Orthorhombic,0.4138
Li4Mn3(FeO5)2,Triclinic,0.4138
Mg30CrCdO32,Tetragonal,0.4137
Li7Mn8(BO3)8,Triclinic,0.4133
Na2MgMn4O8,Monoclinic,0.4132
BaU(SeO4)2,Monoclinic,0.4131
Na6Zn3P4O19,Cubic,0.413
Li3La14(CuO7)4,Monoclinic,0.413
LiCrPO5,Monoclinic,0.4129
Mg14TiCdO16,Tetragonal,0.4129
Li7Mn2(CoO4)3,Monoclinic,0.4128
MgV2(Ag3O4)2,Triclinic,0.4124
Li4Cr3NiO8,Triclinic,0.4122
LiMg6CO8,Tetragonal,0.4121
MgMn2(P2O7)2,Triclinic,0.412
K4Pb2Br8O,Triclinic,0.4118
Ba2DyGaTe5,Orthorhombic,0.4118
Cs2TlInH6,Cubic,0.4117
Cu3Mo2(HO5)2,Triclinic,0.4117
TcC4NO4,Orthorhombic,0.4117
LiMnOF2,Monoclinic,0.4116
Li4Co2(PO4)3,Triclinic,0.4116
Li4Ti2Mn5O12,Monoclinic,0.4116
MgFe12(OF)12,Monoclinic,0.4115
MgFe6(OF)6,Monoclinic,0.4114
Li3Ni2OF5,Orthorhombic,0.4112
Li4Mn3NbO8,Triclinic,0.411
LaTi2GaO6,Tetragonal,0.4109
Rb2BiAuBr6,Cubic,0.4108
Cs2TaCuF6,Cubic,0.4108
Li5Mn6(BO3)6,Triclinic,0.4108
Li4Ti5Mn3O16,Monoclinic,0.4107
LiCuPO4,Orthorhombic,0.4106
Sr3Nb2CoO9,Monoclinic,0.4104
Mo3C8Se13N2,Monoclinic,0.4103
In7GeIrO8,Cubic,0.4103
Mg6CrBiO8,Tetragonal,0.4103
MgFe8(OF)8,Monoclinic,0.4102
MgVSbO4,Orthorhombic,0.4101
Sr2MgTiO4,Monoclinic,0.41
Li3Mn3(PO4)4,Monoclinic,0.41
Li4Co7O3F13,Triclinic,0.41
MnH8(SO6)2,Monoclinic,0.4097
Rb2AgSbI6,Cubic,0.4095
Li3Mn4(FeO6)2,Triclinic,0.4091
K2NdN5O17,Orthorhombic,0.4091
MgCd2(CoO2)4,Monoclinic,0.4087
SrCo2(AsO4)2,Triclinic,0.4086
MgMn8(SiO3)10,Triclinic,0.4086
Li4MnCo2O7,Monoclinic,0.4084
NaPOF6,Orthorhombic,0.4082
LiMn2(BO3)2,Triclinic,0.4082
Li5Mn6(BO3)6,Triclinic,0.4081
Ga2Ag2Se3S,Monoclinic,0.408
Li9Mn2Co5O16,Triclinic,0.4076
Sr2V3Bi3O14,Triclinic,0.4075
Mg14FeCoO16,Orthorhombic,0.4074
MgSbRhO4,Orthorhombic,0.4074
Sr3TiSi4O15,Monoclinic,0.4074
Sm6Mg(Sb5O12)2,Cubic,0.4072
Te6MoW3Se2,Trigonal,0.4071
MgMn6(OF)6,Monoclinic,0.4069
Li9Mn2Co5O16,Triclinic,0.4069
LiMnP2O7,Triclinic,0.4067
Mg30NbVO32,Tetragonal,0.4067
Li6Mn2OF11,Triclinic,0.4061
NaGa2P2O9,Monoclinic,0.4061
MnZnCdTe3,Orthorhombic,0.4061
Te3MoWSe,Trigonal,0.4053
LiCo(CO3)2,Monoclinic,0.4052
MnH10SO9,Triclinic,0.4052
Li5Ni3O5F3,Triclinic,0.4052
B6H6NO6,Monoclinic,0.4051
NaCeMg6O8,Tetragonal,0.4051
Ca3Ta2Mn2O12,Monoclinic,0.4045
Li2CrCoO4,Triclinic,0.4045
SiC2(NF)6,Monoclinic,0.4044
CaSiBO5,Monoclinic,0.4043
NaAlSi3O8,Triclinic,0.4043
Li5V4(PO4)6,Monoclinic,0.404
Cs2SbAuCl6,Cubic,0.4039
MgCu2(IrS2)4,Cubic,0.4036
Ag4Sn2(HgSe3)3,Triclinic,0.4035
Sr4MgFe4O11,Orthorhombic,0.4034
Te2MoWSe2,Trigonal,0.4034
Ba9U4(Ag5S12)2,Tetragonal,0.4032
SrCu2SnS4,Trigonal,0.4032
SrCu2SnS4,Trigonal,0.4032
K2Li2FeO4,Monoclinic,0.403
CrH9(CN2)3,Trigonal,0.4028
CaAl2Si3O13,Monoclinic,0.4027
CuAsPbO5,Orthorhombic,0.4027
KVPO6,Orthorhombic,0.4026
MgCo6O7F5,Triclinic,0.4025
Rb2CuSbBr6,Cubic,0.4021
Li4MnCo3O8,Monoclinic,0.402
MgMn6O7F5,Triclinic,0.4019
V2As3N2O17,Monoclinic,0.4019
MgCo(NiO2)4,Monoclinic,0.4018
Li2Mn(PO4)2,Orthorhombic,0.4018
NaMn3V4O12,Monoclinic,0.4016
Cu2SiHgS4,Orthorhombic,0.4011
BaAlV4O7,Hexagonal,0.401
LiDy2Mn4O8,Triclinic,0.401
Sr3CaV4O12,Monoclinic,0.4009
Li7V3P8O29,Triclinic,0.4007
Li9Mn2Co5O16,Monoclinic,0.4007
K2CuSbBr6,Cubic,0.4007
Cs2CuSbBr6,Cubic,0.4006
LiMn2(BO3)2,Triclinic,0.4005
MgMn(CoO3)2,Triclinic,0.4005
Rb2CuMoBr6,Cubic,0.4005
Li2TiMnO4,Monoclinic,0.4005
HfCrCuS4,Orthorhombic,0.4004
Li2Mn3VO8,Orthorhombic,0.4004
Li2NbP4O13,Triclinic,0.4004
Ba2VMoO6,Cubic,0.4003
Ho5Mg(MoO6)2,Monoclinic,0.4002
ZnCu2SiSe4,Orthorhombic,0.4002
Y2Cu3(WO4)6,Triclinic,0.4002
KLaS2O9,Trigonal,0.4001
Li4Co4(OF3)3,Triclinic,0.4
CuSn(PO4)2,Monoclinic,0.4
MgV4(GeO4)4,Triclinic,0.4
LiSm2RuO6,Monoclinic,0.3999
Sm4Tm4MgO12,Monoclinic,0.3998
CaCu3(SnO3)4,Cubic,0.3997
Li2V2OF5,Triclinic,0.3997
Cr3Sn2Sb3O16,Monoclinic,0.3996
LiNiSnO4,Orthorhombic,0.3995
Li9Mn2Co5O16,Triclinic,0.3993
Li3Mn2FeO6,Monoclinic,0.3992
Li9Mn7V12O48,Triclinic,0.3991
Li9Mn2Co5O16,Triclinic,0.399
Mg6AlZnO8,Tetragonal,0.3989
Ca2TiWO6,Monoclinic,0.3989
Cs2CuMoBr6,Cubic,0.3989
MoW2(Se2S)2,Hexagonal,0.3988
CsMg14TiO16,Tetragonal,0.3988
Te4Mo2WSe2,Hexagonal,0.3986
Te4Mo3WSe4,Trigonal,0.3985
Mg6SiCO8,Tetragonal,0.3983
CaV8(OF)8,Triclinic,0.3981
Li6V3P8O29,Triclinic,0.3981
MgMn6(O2F)4,Triclinic,0.3979
RbMg30CO32,Tetragonal,0.3979
ZnMo3P3O13,Monoclinic,0.3977
MgFe(SbO3)4,Triclinic,0.3976
Mg6ZnBiO8,Tetragonal,0.3975
MgCo5(P2O7)4,Triclinic,0.3975
Li4MnCo3O8,Monoclinic,0.3973
K2CuMoBr6,Cubic,0.3972
Li2V2OF6,Triclinic,0.3972
CuH4(OF)2,Monoclinic,0.3971
KCeMg6O8,Tetragonal,0.397
CaTlCu3Se4,Cubic,0.3968
Ba3Fe2(Ge2O7)2,Monoclinic,0.3968
Mn3Fe2Sb3O16,Monoclinic,0.3965
Li7Mn8(BO3)8,Triclinic,0.3965
Sn4GeTe4Se,Trigonal,0.3965
BaCr2PO13,Triclinic,0.3964
Ti4Te9I4O,Monoclinic,0.3963
Al4InAgTe8,Monoclinic,0.3961
LiSm2OsO6,Monoclinic,0.3961
MgAlO2F5,Orthorhombic,0.3959
Te2MoWSe2,Trigonal,0.3959
CuAg2(PO3)4,Monoclinic,0.3957
Li2Cu5(Si2O7)2,Triclinic,0.3957
Cu3NiP2O9,Monoclinic,0.3954
LiP(WO4)2,Monoclinic,0.3954
Li2Mn3GaO8,Monoclinic,0.3953
Na5MgSbO5,Triclinic,0.3952
SrSn2Cl6O5,Monoclinic,0.3952
LiMn6(OF2)4,Triclinic,0.3951
MgCu3(TeO5)2,Triclinic,0.3948
K2Ca5S6O25,Monoclinic,0.3947
Li9Mn2Co5O16,Triclinic,0.3946
K2CeS3O13,Monoclinic,0.3945
LiCoPO4,Triclinic,0.3943
Eu2VWO6,Cubic,0.3942
Li3Nb2CrO6,Monoclinic,0.3942
Sr3MgMn2O7,Orthorhombic,0.3942
Li14Cu9(P2O7)8,Triclinic,0.3941
Li3Fe2(P2O7)2,Triclinic,0.3941
MgNb4(CoO6)2,Triclinic,0.3939
AlV4(CuO4)3,Triclinic,0.3937
Mo2W(Se2S)2,Trigonal,0.3934
Li3Mn4(BO3)4,Triclinic,0.3933
Li9Mn2Co5O16,Monoclinic,0.3933
MgTa2(CuO4)2,Monoclinic,0.3933
Na3Mn5(Ge3O10)2,Triclinic,0.3931
Rb12Ca(ClO)4,Triclinic,0.3927
LiCu5(PO4)2,Triclinic,0.3924
V4FeCuO12,Monoclinic,0.3924
K4Ba2SnSb4,Monoclinic,0.3922
V3Cr3(TeO8)2,Monoclinic,0.3922
Sr4Mg(Co2O5)2,Triclinic,0.3921
Ta4Te9I4O,Monoclinic,0.3919
Li2Al(NiO2)3,Monoclinic,0.3919
LiTi(Si2O5)2,Monoclinic,0.3919
MgFe6(OF)6,Monoclinic,0.3919
MgMn6(O2F)4,Triclinic,0.3918
CdGa4HgTe8,Monoclinic,0.3918
Dy2MnCoO6,Monoclinic,0.3918
Li3MnV3O8,Monoclinic,0.3918
Li9Mn2Co5O16,Triclinic,0.3917
MgMn6(O5F)2,Triclinic,0.3915
CoC(N3Cl)2,Orthorhombic,0.3914
K5Ag(NO)2,Monoclinic,0.3914
Li7Mn4CoO12,Monoclinic,0.3914
BaV(AsO5)2,Monoclinic,0.3913
Li7Mn4CoO12,Triclinic,0.3913
MgCr2(PO5)2,Triclinic,0.3913
Co5Sn(BO5)2,Orthorhombic,0.3912
Mo2W(Se2S)2,Trigonal,0.3909
Li5Mn2CoO8,Triclinic,0.3909
Li2Cr3FeO8,Monoclinic,0.3907
Eu5P3O12F,Hexagonal,0.3907
LiCo(CO3)2,Triclinic,0.3906
LiCo2(PO4)2,Triclinic,0.3906
V6Fe4(CuO8)3,Triclinic,0.3906
Sr2CoWO6,Monoclinic,0.3905
Rb2Fe2(PO4)3,Cubic,0.3904
MgMn4(NiO6)2,Triclinic,0.3904
Li3MnV3O8,Triclinic,0.3901
TiCrAgS4,Triclinic,0.3899
Cd2Cu10Sb4S13,Tetragonal,0.3896
Li6Cu9(PO4)8,Triclinic,0.3896
In2Cu3(SeO3)6,Monoclinic,0.3895
K2BiAuBr6,Cubic,0.389
LiMn2(BO3)2,Triclinic,0.389
CdCu2GeS4,Orthorhombic,0.3885
Sm3Mg2MoS8,Trigonal,0.3884
Li3Co2(SiO4)2,Triclinic,0.3883
MgCr2(FeO4)2,Monoclinic,0.3879
K2GdCuCl6,Cubic,0.3878
Na4Eu(GeSe3)2,Monoclinic,0.3878
K2MoO3F4,Monoclinic,0.3876
LiMo8(P2O11)4,Triclinic,0.3876
Eu2MnWO6,Cubic,0.3876
Li2VO2F,Orthorhombic,0.3875
UH18N5F7,Monoclinic,0.3875
Li3Co3(PO4)4,Triclinic,0.3875
Li9Mn2Co5O16,Triclinic,0.3874
Cs2MnHgF6,Cubic,0.3874
MgSbOF3,Orthorhombic,0.3873
LiMn2O3F,Monoclinic,0.3872
Cs2KPdF6,Tetragonal,0.387
Li3Mn2CoO6,Monoclinic,0.387
Li3V3P8O29,Triclinic,0.3868
SmZnAgP2,Trigonal,0.3868
K2Al2(SiO4)3,Triclinic,0.3867
LiV4CuO12,Monoclinic,0.3866
Li2Mn3CoO8,Monoclinic,0.3865
MgZn2Cr2O8,Monoclinic,0.3865
CsMgNiF6,Orthorhombic,0.3864
Li9Mg(Ni6O13)2,Triclinic,0.3864
Li2CuSnO4,Monoclinic,0.3862
KGd(NbCl3)6,Trigonal,0.386
Ca3Cu2(SiO4)3,Cubic,0.3858
Li9Mn2Co5O16,Triclinic,0.3857
