formula,Crystal System,band_gap_calculated (eV)
BaNd,Hexagonal,0
BaO,Cubic,2.0906
BaO,Hexagonal,2.343533333
BaO,Orthorhombic,2.33325
BaO,Tetragonal,2.7678
BaO,Triclinic,1.6008
BaO10,Monoclinic,0
BaO10,Tetragonal,0.055833333
BaO2,Monoclinic,0.895866667
BaO2,Orthorhombic,1.19265
BaO2,Tetragonal,2.2352
BaO3,Orthorhombic,0
BaO4,Monoclinic,0
BaO5,Orthorhombic,0
BaO6,Monoclinic,0.0237
BaO6,Orthorhombic,0
BaP10,Orthorhombic,1.2963
BaP2,Monoclinic,0.5586
BaP3,Monoclinic,0.96965
BaP8,Triclinic,0.8917
BaPa3,Tetragonal,0
BaPb,Orthorhombic,0
BaPb3,Cubic,0
BaPb3,Trigonal,0
BaPd,Hexagonal,0
BaPd,Orthorhombic,0.0268
BaPd2,Cubic,0
BaPd5,Hexagonal,0
BaPm,Hexagonal,0
BaPm3,Tetragonal,0
BaPr,Hexagonal,0
BaPt,Hexagonal,0
BaPt2,Cubic,0
BaPt5,Hexagonal,0
BaRe3,Cubic,0
BaRh2,Cubic,0
BAs,Cubic,1.67625
BAs,Hexagonal,1.1428
BaS2,Monoclinic,1.5982
BaS3,Orthorhombic,1.0473
BaS3,Tetragonal,1.3913
BaSb2,Monoclinic,0
BaSb2,Orthorhombic,0
BaSb3,Monoclinic,0
BaSe,Cubic,1.5807
BaSe2,Monoclinic,0.6166
BaSe3,Tetragonal,0.926
BaSi,Monoclinic,0
BaSi,Orthorhombic,0
BaSi2,Cubic,0
BaSi2,Hexagonal,0
BaSi2,Orthorhombic,0.7813
BaSi2,Tetragonal,0
BaSi2,Trigonal,0
BaSi23,Cubic,0
BaSi6,Orthorhombic,0
BaSm3,Cubic,0
BaSn,Orthorhombic,0
BaSn2,Trigonal,0
BaSn3,Hexagonal,0
BaSn5,Hexagonal,0
BaSr,Orthorhombic,0
BaSr3,Cubic,0
BaSr3,Hexagonal,0
BaSr3,Tetragonal,0
BaSr4,Trigonal,0
BaTb,Hexagonal,0
BaTe,Cubic,1.18495
BaTe2,Tetragonal,0.1253
BaTe3,Tetragonal,0.8198
BaTh,Hexagonal,0
BaTh3,Tetragonal,0
BaTl2,Hexagonal,0
BaTl3,Hexagonal,0
BaTl4,Monoclinic,0
BAu,Hexagonal,0
BAu3,Cubic,0
BaYb3,Cubic,0
BaYb3,Hexagonal,0
BaYb3,Tetragonal,0
BaZn,Cubic,0
BaZn13,Cubic,0
BaZn2,Orthorhombic,0
BaZn5,Orthorhombic,0
BBr,Triclinic,1.2319
BBr3,Hexagonal,3.8273
BC,Hexagonal,0
BC3,Cubic,0
BC5,Orthorhombic,0
BC5,Tetragonal,0
BC5,Triclinic,0
BC5,Trigonal,0
BC7,Cubic,0
BC7,Orthorhombic,0
BC7,Tetragonal,0
BC7,Trigonal,0
BCl,Cubic,0
BCl,Monoclinic,0.031
BCl,Orthorhombic,0.9052
BCl,Tetragonal,3.3203
BCl2,Orthorhombic,2.9183
BCl3,Hexagonal,4.7135
Be10Ru3,Monoclinic,0
Be12Ag,Tetragonal,0
Be12Au,Tetragonal,0
Be12Co,Tetragonal,0
Be12Cr,Tetragonal,0
Be12Fe,Tetragonal,0
Be12Mo,Tetragonal,0
Be12Nb,Tetragonal,0
Be12Pd,Tetragonal,0
Be12Pt,Tetragonal,0
Be12V,Tetragonal,0
Be12W,Tetragonal,0
Be13Mo,Cubic,0
Be13Re,Cubic,0
Be13Sb,Cubic,0
Be13Tc,Cubic,0
Be13W,Cubic,0
Be17Nb2,Trigonal,0
Be17Os3,Cubic,0
Be17Ru3,Cubic,0
Be22Mo,Cubic,0
Be22Re,Cubic,0
Be22W,Cubic,0
Be2Ag,Cubic,0
Be2B,Cubic,0
Be2C,Cubic,1.1637
Be2Co,Orthorhombic,0
Be2Cr,Hexagonal,0
Be2Cu,Cubic,0
Be2Fe,Hexagonal,0
Be2Mo,Hexagonal,0
Be2Nb,Cubic,0
Be2Nb3,Tetragonal,0
Be2Re,Hexagonal,0
Be2Ru,Hexagonal,0
Be2Si,Cubic,0
Be2V,Hexagonal,0
Be2W,Hexagonal,0
Be2Zn,Orthorhombic,0
Be3Co,Hexagonal,0
Be3Co,Tetragonal,0
Be3Cu,Cubic,0
Be3Cu,Trigonal,0
Be3Fe,Cubic,0
Be3Ge,Tetragonal,0
Be3Ir,Tetragonal,0
Be3N2,Cubic,3.3145
Be3N2,Hexagonal,3.3284
Be3N2,Trigonal,3.51725
Be3Nb,Trigonal,0
Be3Ni,Hexagonal,0
Be3Ni,Tetragonal,0
Be3P2,Cubic,0.54965
Be3P2,Tetragonal,0.1453
Be3Pd,Tetragonal,0
Be3Rh,Hexagonal,0
Be3Rh,Tetragonal,0
Be3Ru,Hexagonal,0
Be3Ru,Tetragonal,0
Be3Ru2,Cubic,0
Be3S,Hexagonal,0
Be3Si,Tetragonal,0
Be3Tc,Cubic,0
Be46Ir7,Trigonal,0
Be46Os7,Trigonal,0
Be46Rh7,Trigonal,0
Be46Ru7,Trigonal,0
Be4B,Tetragonal,0
Be4B25,Monoclinic,0
Be5Au,Cubic,0
Be5Co,Cubic,0
Be5Fe,Cubic,0
Be5Pd,Cubic,0
Be5Pt,Cubic,0.0953
Be8Ru,Hexagonal,0
BeAg3,Cubic,0
BeAg4,Cubic,0
BeAl3,Tetragonal,0
BeAu,Cubic,0
BeAu2,Tetragonal,0
BeAu3,Cubic,0
BeB2,Hexagonal,0
BeBr2,Orthorhombic,5.1804
BeC2,Cubic,3.2247
BeC2,Tetragonal,1.6697
BeCl2,Cubic,4.437766667
BeCl2,Orthorhombic,6.3359
BeCl2,Tetragonal,6.5139
BeCl2,Trigonal,6.3751
BeCo,Cubic,0
BeCr3,Cubic,0
BeCu,Cubic,0
BeF2,Cubic,8.0368
BeF2,Hexagonal,4.04335
BeF2,Monoclinic,6.7545
BeF2,Orthorhombic,6.2666
BeF2,Trigonal,8.25165
BeF4,Orthorhombic,0.0312
BeFe3,Orthorhombic,0
BeGa3,Tetragonal,0
BeGe3,Cubic,0
BeGe3,Tetragonal,0
BeH,Hexagonal,0
BeH2,Orthorhombic,5.326
BeI2,Orthorhombic,4.0723
BeI2,Tetragonal,4.1443
BeIn3,Tetragonal,0
BeMo3,Cubic,0
BeNb4,Cubic,0
BeNi,Cubic,0
BeNi3,Cubic,0
BeNi3,Tetragonal,0
BeO,Cubic,7.5079
BeO,Hexagonal,7.4639
BeO,Tetragonal,7.0846
BeO,Triclinic,4.45242
BeO2,Monoclinic,0.103633333
BeO2,Orthorhombic,1.6185
BeP2,Monoclinic,0.8362
BeP2,Orthorhombic,0
BePb3,Hexagonal,0
BePb3,Tetragonal,0
BePd,Cubic,0
BePd2,Tetragonal,0
BePd3,Orthorhombic,0
BeRh,Cubic,0
BeRu3,Tetragonal,0
BeS,Cubic,3.1453
BeSe,Cubic,1.33185
BeSe,Hexagonal,0.4488
BeTe,Cubic,2.0173
BeTe,Hexagonal,2.2712
BeZn13,Cubic,0
BF2,Monoclinic,4.8986
BF3,Monoclinic,8.1417
BF3,Triclinic,8.1347
BH,Monoclinic,0
BH3,Monoclinic,5.3252
Bi10Mo3,Monoclinic,0
Bi13O20,Cubic,0.3549
Bi14Mo5,Monoclinic,0
Bi14Rh3,Orthorhombic,0
Bi16O25,Tetragonal,0
Bi19O30,Trigonal,0
Bi25O38,Triclinic,0.4405
Bi2Ir,Monoclinic,0
Bi2O3,Cubic,1.65558
Bi2O3,Hexagonal,1.4737
Bi2O3,Monoclinic,1.44356
Bi2O3,Orthorhombic,1.545766667
Bi2O3,Tetragonal,0.439625
Bi2O3,Triclinic,0.773133333
Bi2O3,Trigonal,1.78734
Bi2O5,Monoclinic,0
Bi2O5,Orthorhombic,0
Bi2Pd,Monoclinic,0
Bi2Pd,Tetragonal,0
Bi2Pd5,Monoclinic,0
Bi2Pt,Cubic,0
Bi2Pt,Monoclinic,0
Bi2Pt,Orthorhombic,0
Bi2Pt,Trigonal,0
Bi2Rh,Monoclinic,0
Bi2S,Monoclinic,0
Bi2S3,Orthorhombic,1.3618
Bi2Se,Monoclinic,0
Bi2Se,Orthorhombic,0
Bi2Se,Trigonal,0
Bi2Se3,Monoclinic,0
Bi2Se3,Orthorhombic,0.9578
Bi2Se3,Tetragonal,0.5469
Bi2Se3,Trigonal,0.3769
Bi2Te,Tetragonal,0
Bi2Te3,Monoclinic,0.4617
Bi2Te3,Trigonal,0.1694
BI3,Hexagonal,2.6901
Bi3As,Hexagonal,0
Bi3Au,Cubic,0
Bi3Au,Tetragonal,0
Bi3Mo,Monoclinic,0
Bi3O2,Tetragonal,0
Bi3O5,Monoclinic,0
Bi3O7,Orthorhombic,0
Bi3P,Hexagonal,0
Bi3Pb,Cubic,0
Bi3Pd5,Hexagonal,0
Bi3Pd8,Trigonal,0
Bi3Rh,Orthorhombic,0
Bi3Sb,Trigonal,0
Bi3Se4,Trigonal,0
Bi4Au,Cubic,0
Bi4I,Monoclinic,0
Bi4Ir,Trigonal,0
Bi4O5,Monoclinic,0.45635
Bi4O7,Tetragonal,0
Bi4O7,Triclinic,0.9108
Bi4O9,Tetragonal,0
Bi4Rh,Cubic,0
Bi4Se3,Trigonal,0
Bi4Te3,Trigonal,0
Bi6Br7,Orthorhombic,1.4458
Bi6Cl7,Orthorhombic,1.6481
Bi7I2,Monoclinic,0
Bi8Mo3,Monoclinic,0
Bi8Se7,Trigonal,0
Bi8Se9,Trigonal,0.0025
Bi8Te7,Trigonal,0.0945
Bi8Te9,Trigonal,0.0815
Bi9I2,Monoclinic,0
BiAu,Tetragonal,0
BiAu2,Cubic,0
BiB,Cubic,0.0922
BiB,Hexagonal,0
BiB5,Triclinic,0
BiB6,Cubic,0
BiBr,Monoclinic,0.7864
BiBr3,Monoclinic,2.785525
BiCl3,Orthorhombic,3.3934
BiF3,Cubic,3.96125
BiF3,Hexagonal,5.0744
BiF3,Orthorhombic,4.6808
BiF4,Tetragonal,0.6554
BiF5,Monoclinic,2.15295
BiF5,Orthorhombic,0.2017
BiF5,Tetragonal,1.8138
BiF5,Triclinic,0.88045
BiH3,Tetragonal,0
BiI,Monoclinic,0.87745
BiI3,Cubic,0
BiI3,Monoclinic,2.4448
BiI3,Orthorhombic,2.7889
BiI3,Trigonal,2.51015
BiI4,Orthorhombic,0.471
BiI5,Triclinic,0.0682
BiN,Cubic,0
BiN,Monoclinic,0.8331
BiN,Orthorhombic,0.8527
BiO,Trigonal,0
BiO2,Cubic,0
BiO2,Hexagonal,0
BiO2,Monoclinic,0.58855
BiO2,Orthorhombic,0.233533333
BiO2,Tetragonal,0
BiO2,Triclinic,0.192
BiO2,Trigonal,0
BiPb,Hexagonal,0
BiPb4,Trigonal,0
BiPd,Hexagonal,0
BiPd,Monoclinic,0
BiPd,Orthorhombic,0
BiPd3,Cubic,0
BiPd3,Orthorhombic,0
BiPt,Hexagonal,0
BiPt3,Cubic,0
BiPt3,Tetragonal,0
BIr,Hexagonal,0
BiRh,Hexagonal,0
BiS,Monoclinic,0
BiS,Orthorhombic,0
BiS2,Monoclinic,1.0666
BiS2,Tetragonal,0
BiS3,Hexagonal,0
BiSb,Trigonal,0.1101
BiSe,Cubic,0
BiSe,Monoclinic,0
BiSe,Tetragonal,0
BiSe,Trigonal,0
BiSe2,Monoclinic,0.6721
BiTe,Cubic,0
BiTe,Orthorhombic,0
BiTe,Trigonal,0
BiTe3,Trigonal,0
BMo,Orthorhombic,0
BMo,Tetragonal,0
BMo2,Tetragonal,0
BN,Cubic,4.4506
BN,Hexagonal,2.966933333
BN,Monoclinic,2.997233333
BN,Orthorhombic,3.323733333
BN,Tetragonal,4.14345
BN,Triclinic,1.2718
BN,Trigonal,4.3887
BO3,Triclinic,0
BO3,Trigonal,0
BOs,Hexagonal,0
BOs,Triclinic,0
BOs3,Hexagonal,0
BP,Cubic,1.2435
BP,Hexagonal,1.0624
BPb3,Hexagonal,0
BPd2,Orthorhombic,0
BPd3,Orthorhombic,0
BPd4,Orthorhombic,0
BPd5,Monoclinic,0
BPd5,Tetragonal,0
BPd6,Monoclinic,0
BPd6,Orthorhombic,0
BPt,Hexagonal,0
BPt2,Hexagonal,0
BPt2,Orthorhombic,0
BPt3,Hexagonal,0
Br2Cl3,Trigonal,0
Br2O,Orthorhombic,1.3935
Br2O3,Monoclinic,1.7587
Br3N,Cubic,0
BrCl,Hexagonal,1.3235
BrCl,Orthorhombic,1.7906
BrF3,Orthorhombic,2.211
BrF5,Orthorhombic,3.4507
BRh,Hexagonal,0
BRh2,Orthorhombic,0
BrN,Cubic,0
BrN,Tetragonal,0
BrN3,Tetragonal,2.0113
BrN4,Orthorhombic,0.2604
BrO,Trigonal,0
BrO2,Monoclinic,0
BrO3,Orthorhombic,0
BrO4,Monoclinic,0.4641
BRu,Orthorhombic,0
BRu3,Hexagonal,0
BS2,Monoclinic,1.28385
BSb,Cubic,0.7506
BSe2,Monoclinic,1.7712
BW,Orthorhombic,0
BW,Tetragonal,0
BW2,Tetragonal,0
C10F3,Monoclinic,2.2032
C11F7,Monoclinic,2.2206
C11N4,Orthorhombic,0
C11N4,Tetragonal,2.4349
C13Cl12,Triclinic,2.466
C13Cl3,Hexagonal,2.1018
C13F7,Triclinic,1.1244
C15Br7,Triclinic,1.2164
C15S4,Monoclinic,1.5195
C16Cl,Orthorhombic,1.3167
C17F5,Monoclinic,1.0567
C20Cl3,Monoclinic,1.46
C28Cl5,Orthorhombic,1.3542
C2F,Trigonal,2.1158
C2N,Cubic,3.119
C2N3,Orthorhombic,0
C2S,Monoclinic,2.5888
C2S3,Monoclinic,1.80365
C37F21,Triclinic,2.0208
C3F2,Orthorhombic,2.9499
C3F5,Monoclinic,4.573
C3F5,Triclinic,4.5774
C3N,Cubic,0
C3N,Hexagonal,0
C3N,Orthorhombic,0
C3N,Tetragonal,0
C3N2,Cubic,3.50025
C3N4,Cubic,2.089133333
C3N4,Hexagonal,1.940016667
C3N4,Orthorhombic,0.59075
C3N4,Trigonal,2.4682
C3O2,Orthorhombic,3.9183
C3S4,Monoclinic,1.4507
C3S8,Triclinic,1.7443
C41F14,Monoclinic,1.2343
C4Cl5,Orthorhombic,2.413
C4N3,Orthorhombic,2.8879
C4O3,Triclinic,0.0519
C4O3,Trigonal,2.4613
C50Cl11,Monoclinic,1.7006
C5Cl4,Monoclinic,2.2709
C5F6,Monoclinic,2.9654
C5N4,Trigonal,5.8888
C61O2,Monoclinic,1.2642
C6F5,Orthorhombic,3.7764
C7Cl5,Orthorhombic,2.0722
C7Cl8,Monoclinic,3.0458
C7F3,Triclinic,1.4282
C8Cl5,Monoclinic,2.0397
C9Cl,Triclinic,1.3653
C9F5,Monoclinic,1.501
Ca11Bi10,Tetragonal,0
Ca11Ga7,Cubic,0
Ca11N8,Tetragonal,0
Ca11Sb10,Tetragonal,0
Ca13Al14,Monoclinic,0
Ca14Hg51,Hexagonal,0
Ca14Si19,Trigonal,0
Ca16Sb11,Orthorhombic,0
Ca16Sb11,Tetragonal,0
Ca28Ga11,Orthorhombic,0
Ca2Ag7,Orthorhombic,0
Ca2As,Tetragonal,0
Ca2As3,Monoclinic,0.2843
Ca2Bi,Tetragonal,0
Ca2Bi7,Monoclinic,0
Ca2Cu,Orthorhombic,0
Ca2F,Monoclinic,0
Ca2Ge,Cubic,0.5756
Ca2Ge,Orthorhombic,0.2999
Ca2Hg,Orthorhombic,0
Ca2In,Orthorhombic,0
Ca2Mg,Hexagonal,0
Ca2Mg,Monoclinic,0
Ca2Mg,Orthorhombic,0.0655
Ca2Mg,Tetragonal,0
Ca2Mg,Trigonal,0
Ca2N,Trigonal,0
Ca2Ni7,Trigonal,0
Ca2O3,Triclinic,0.1969
Ca2Pb,Cubic,0.6495
Ca2Pb,Orthorhombic,0
Ca2Rh,Cubic,0
Ca2Sb,Tetragonal,0
Ca2Si,Cubic,0.321
Ca2Si,Orthorhombic,0.2915
Ca2Sn,Cubic,0.4354
Ca2Sn,Orthorhombic,0.0559
Ca2Zn,Tetragonal,0
Ca31Sn20,Tetragonal,0.0357
Ca36Sn23,Tetragonal,0.0671
Ca3Ac,Cubic,0
Ca3Ag,Cubic,0
Ca3Ag8,Cubic,0
Ca3As2,Cubic,0
Ca3Au,Orthorhombic,0
Ca3Au4,Trigonal,0
Ca3Bi2,Cubic,0
Ca3Cd,Cubic,0
Ca3Cd2,Tetragonal,0
Ca3Dy,Hexagonal,0
Ca3Eu,Cubic,0
Ca3Eu,Hexagonal,0
Ca3Ga5,Orthorhombic,0
Ca3Ga8,Orthorhombic,0
Ca3Ge4,Hexagonal,0.3312
Ca3Hg,Cubic,0
Ca3Hg,Orthorhombic,0
Ca3Hg2,Tetragonal,0
Ca3Ho,Cubic,0
Ca3In,Cubic,0
Ca3Lu,Cubic,0
Ca3Lu,Hexagonal,0
Ca3Mg,Cubic,0
Ca3Mg,Hexagonal,0
Ca3Mg,Orthorhombic,0
Ca3Mg,Tetragonal,0
Ca3Mn,Cubic,0
Ca3N2,Cubic,0.67485
Ca3N2,Hexagonal,1.3742
Ca3N2,Monoclinic,1.3593
Ca3N2,Orthorhombic,1.2986
Ca3N2,Trigonal,1.098
Ca3Nd,Cubic,0
Ca3Os,Cubic,0
Ca3P2,Cubic,0.3549
Ca3Pb,Cubic,0
Ca3Pd,Orthorhombic,0
Ca3Pd2,Trigonal,0
Ca3Pm,Cubic,0
Ca3Pt2,Trigonal,0
Ca3Sb2,Cubic,0.0854
Ca3Si4,Hexagonal,0.4162
Ca3Sm,Cubic,0
Ca3Sn,Cubic,0
Ca3Tb,Hexagonal,0
Ca3Tl,Cubic,0
Ca3Tl,Hexagonal,0
Ca3Tl5,Orthorhombic,0
Ca3U,Cubic,0
Ca3V,Tetragonal,0
Ca3W,Hexagonal,0
Ca3Y,Cubic,0
Ca3Y,Tetragonal,0
Ca3Zn,Cubic,0
Ca3Zn,Hexagonal,0
Ca3Zn,Orthorhombic,0
Ca3Zn,Tetragonal,0
Ca4Al,Cubic,0
Ca4As3,Orthorhombic,0.6617
Ca4Hg9,Cubic,0
Ca4Ir,Cubic,0
Ca4Ni,Cubic,0
Ca4Pd,Cubic,0
Ca4Pt,Cubic,0
Ca4Rh,Cubic,0
Ca4Zn51,Trigonal,0
Ca5Ag3,Tetragonal,0
Ca5As3,Hexagonal,0
Ca5Au2,Monoclinic,0
Ca5Au3,Tetragonal,0
Ca5Au4,Monoclinic,0
Ca5Bi3,Orthorhombic,0
Ca5Ga3,Tetragonal,0
Ca5Ge3,Tetragonal,0
Ca5Hg3,Tetragonal,0
Ca5Ir,Orthorhombic,0
Ca5Mg,Hexagonal,0
Ca5Mg,Monoclinic,0
Ca5Mg,Orthorhombic,0
Ca5P8,Monoclinic,1.1418
Ca5Pb3,Hexagonal,0
Ca5Pd2,Monoclinic,0
Ca5Pt2,Monoclinic,0
Ca5Pt3,Tetragonal,0
Ca5Rh,Orthorhombic,0
Ca5Sb3,Hexagonal,0
Ca5Sb3,Orthorhombic,0.2412
Ca5Si3,Tetragonal,0
Ca5Sn3,Tetragonal,0
Ca5Zn3,Tetragonal,0
Ca7Au3,Orthorhombic,0
Ca7Ge,Cubic,0
Ca7Ge6,Orthorhombic,0
Ca7Sn6,Orthorhombic,0
Ca8Al3,Triclinic,0
Ca8In3,Triclinic,0
CaAc3,Hexagonal,0
CaAg,Orthorhombic,0
CaAg2,Orthorhombic,0
CaAg3,Cubic,0
CaAg3,Tetragonal,0
CaAl2,Cubic,0
CaAl4,Tetragonal,0
CaAs,Hexagonal,0
CaAs,Orthorhombic,0.3115
CaAs3,Triclinic,0
CaAu,Orthorhombic,0
CaAu2,Orthorhombic,0
CaAu3,Cubic,0
CaAu5,Cubic,0
CaB2,Hexagonal,0
CaB4,Tetragonal,0
CaB6,Cubic,0
CaBe13,Cubic,0
CaBi2,Orthorhombic,0
CaBi3,Cubic,0
CaBr,Hexagonal,0
CaBr2,Orthorhombic,4.5304
CaBr2,Tetragonal,4.4482
CaC,Cubic,0
CaC12,Orthorhombic,0
CaC2,Cubic,1.7605
CaC2,Hexagonal,0
CaC2,Monoclinic,1.497
CaC2,Orthorhombic,1.409425
CaC2,Tetragonal,1.3593
CaC2,Triclinic,2.5059
CaC2,Trigonal,2.23905
CaC4,Cubic,0
CaC4,Tetragonal,0
CaC6,Triclinic,0
CaCd,Cubic,0
CaCd2,Hexagonal,0
CaCd2,Orthorhombic,0
CaCd3,Hexagonal,0
CaCd6,Orthorhombic,0
CaCl2,Cubic,4.8803
CaCl2,Orthorhombic,5.4431
CaCl2,Tetragonal,5.3533
CaCu,Monoclinic,0
CaCu,Orthorhombic,0
CaCu5,Hexagonal,0
CaDy3,Tetragonal,0
CaEu3,Cubic,0
CaEu3,Hexagonal,0
CaEu3,Tetragonal,0
CaF,Hexagonal,0
CaF2,Cubic,7.1157
CaF2,Orthorhombic,6.86075
CaF2,Tetragonal,5.1414
CaF3,Hexagonal,0
CaF3,Tetragonal,0
CaGa,Orthorhombic,0
CaGa2,Hexagonal,0.054066667
CaGa4,Monoclinic,0
CaGa4,Tetragonal,0
CaGe,Orthorhombic,0
CaGe2,Hexagonal,0
CaGe2,Monoclinic,0
CaGe2,Trigonal,0
CaGe3,Tetragonal,0
CaH2,Hexagonal,0.6536
CaH2,Orthorhombic,1.4621
CaH3,Cubic,0
CaHg,Cubic,0
CaHg11,Cubic,0
CaHg2,Hexagonal,0
CaHg2,Trigonal,0
CaHg3,Hexagonal,0
CaHg3,Orthorhombic,0
CaHo3,Tetragonal,0
CaI,Hexagonal,0
CaI2,Trigonal,3.8971
CaIn,Cubic,0
CaIn,Tetragonal,0
CaIn2,Hexagonal,0
CaIr2,Cubic,0
CaLa,Hexagonal,0
CaMg,Cubic,0
CaMg,Hexagonal,0
CaMg,Monoclinic,0
CaMg,Orthorhombic,0.118
CaMg,Tetragonal,0
CaMg,Trigonal,0
CaMg149,Hexagonal,0
CaMg15,Hexagonal,0
CaMg2,Cubic,0
CaMg2,Hexagonal,0
CaMg2,Monoclinic,0
CaMg2,Orthorhombic,0.0716
CaMg2,Tetragonal,0
CaMg2,Trigonal,0
CaMg3,Cubic,0
CaMg3,Hexagonal,0
CaMg3,Orthorhombic,0
CaMg3,Tetragonal,0
CaMg5,Hexagonal,0
CaMg5,Monoclinic,0
CaMg5,Orthorhombic,0.7155
CaMg5,Trigonal,0
CaMg7,Hexagonal,0
CaMn28,Cubic,0
CaN,Cubic,0
CaN2,Tetragonal,0
CaN6,Monoclinic,3.2201
CaN6,Orthorhombic,3.4205
CaNd3,Hexagonal,0
CaNi,Cubic,0
CaNi2,Cubic,0
CaNi3,Trigonal,0
CaNi5,Hexagonal,0
CaNi5,Orthorhombic,0
CaNp,Trigonal,0
CaO,Cubic,1.81505
CaO,Hexagonal,3.12
CaO,Orthorhombic,2.0869
CaO,Tetragonal,1.7422
CaO,Triclinic,2.200566667
CaO10,Tetragonal,0
CaO2,Monoclinic,0
CaO2,Tetragonal,2.7345
CaO2,Trigonal,0
CaOs3,Hexagonal,0
CaP,Hexagonal,0.3443
CaP3,Triclinic,0.0049
CaPb,Tetragonal,0
CaPb3,Cubic,0
CaPd,Cubic,0
CaPd2,Cubic,0
CaPd2,Tetragonal,0
CaPd5,Hexagonal,0
CaPm3,Hexagonal,0
CaPr3,Hexagonal,0
CaPt2,Cubic,0
CaPt2,Hexagonal,0
CaPt5,Hexagonal,0
CaRh2,Cubic,0
CaS,Cubic,2.3819
CaSb2,Monoclinic,0
CaSb2,Orthorhombic,0
CaSe,Cubic,2.61945
CaSi,Orthorhombic,0
CaSi2,Hexagonal,0
CaSi2,Tetragonal,0
CaSi2,Trigonal,0
CaSi3,Tetragonal,0
CaSm3,Hexagonal,0
CaSn,Orthorhombic,0
CaSn3,Cubic,0
CaTb3,Cubic,0
CaTb3,Tetragonal,0
CaTe,Cubic,0.77675
CaTe,Hexagonal,1.6323
CaTl,Cubic,0
CaTl3,Cubic,0
CaW,Cubic,0
CaY,Orthorhombic,0
CaYb3,Cubic,0
CaYb3,Hexagonal,0
CaYb3,Orthorhombic,0
CaYb3,Tetragonal,0
CaZn,Cubic,0
CaZn,Hexagonal,0
CaZn,Orthorhombic,0
CaZn,Trigonal,0
CaZn11,Tetragonal,0
CaZn13,Cubic,0
CaZn2,Hexagonal,0
CaZn2,Orthorhombic,0
CaZn3,Cubic,0
CaZn3,Hexagonal,0
CaZn3,Tetragonal,0
CaZn5,Hexagonal,0
CBr4,Monoclinic,2.9265
CCl,Triclinic,2.1141
CCl2,Monoclinic,3.9193
CCl3,Orthorhombic,3.2321
CCl4,Monoclinic,4.5103
Cd13I28,Trigonal,0
Cd27Pd8,Orthorhombic,0
Cd2Hg,Tetragonal,0
Cd2P,Cubic,0
Cd2S,Trigonal,0.6239
Cd3Ag,Hexagonal,0
Cd3As,Tetragonal,0
Cd3As2,Cubic,0
Cd3As2,Tetragonal,0.08035
Cd3Au,Hexagonal,0
Cd3Au,Orthorhombic,0
Cd3Au8,Trigonal,0
Cd3B,Tetragonal,0
Cd3Bi,Tetragonal,0
Cd3C,Cubic,0
Cd3Fe,Cubic,0
Cd3Ga,Hexagonal,0
Cd3Ga,Tetragonal,0
Cd3Ge,Tetragonal,0
Cd3Hg,Hexagonal,0
Cd3In,Cubic,0
Cd3Ir,Cubic,0
Cd3Ir,Tetragonal,0
Cd3N2,Cubic,0
Cd3Ni,Cubic,0
Cd3Os,Hexagonal,0
Cd3P,Cubic,0
Cd3P2,Cubic,0
Cd3P2,Tetragonal,0.0018
Cd3Pb,Hexagonal,0
Cd3Pd,Cubic,0
Cd3Pd,Hexagonal,0
Cd3Pd,Tetragonal,0
Cd3Pt,Hexagonal,0
Cd3Pt,Tetragonal,0
Cd3Se,Tetragonal,0
Cd3Se4,Monoclinic,0.6595
Cd3Te,Tetragonal,0
Cd41Ir8,Trigonal,0
Cd43Pd8,Trigonal,0
Cd5Au3,Tetragonal,0
Cd5Cu2,Hexagonal,0
Cd5Ni,Orthorhombic,0
Cd6Sb5,Trigonal,0
Cd7P10,Orthorhombic,1.0801
Cd7P10,Triclinic,1.4514
Cd85Pd27,Orthorhombic,0
Cd8Ag5,Cubic,0
Cd8Au5,Cubic,0
CdAg,Cubic,0
CdAg,Orthorhombic,0
CdAg,Trigonal,0
CdAg3,Cubic,0
CdAg3,Hexagonal,0
CdAg3,Tetragonal,0
CdAg3,Trigonal,0
CdAs,Orthorhombic,0.0919
CdAs2,Tetragonal,0.1332
CdAs3,Hexagonal,0
CdAu,Cubic,0
CdAu,Hexagonal,0
CdAu,Orthorhombic,0
CdAu,Trigonal,0
CdAu3,Cubic,0
CdAu3,Hexagonal,0
CdAu3,Tetragonal,0
CdB2,Cubic,0
CdBi3,Cubic,0
CdBi3,Tetragonal,0
CdBr2,Hexagonal,2.9381
CdBr2,Trigonal,2.86745
CdC,Cubic,0
CdC,Hexagonal,0
CdCl2,Monoclinic,3.2071
CdCl2,Tetragonal,3.1363
CdCl2,Trigonal,3.5244
CdCl4,Orthorhombic,0
CdCl6,Orthorhombic,0.6687
CdCu2,Hexagonal,0
CdCu3,Cubic,0
CdF2,Cubic,2.8977
CdF2,Orthorhombic,2.7418
CdGe3,Hexagonal,0
CdGe3,Tetragonal,0
CdH,Hexagonal,0
CdHg2,Monoclinic,0
CdHg2,Orthorhombic,0
CdHg2,Tetragonal,0
CdHg3,Cubic,0
CdHg3,Hexagonal,0
CdHg3,Tetragonal,0
CdI2,Hexagonal,2.369625
CdI2,Trigonal,2.334341176
CdIn,Hexagonal,0
CdIn3,Cubic,0
CdIn3,Hexagonal,0
CdN,Cubic,0
CdN,Hexagonal,0
CdN6,Orthorhombic,2.867
CdNi,Cubic,0
